PA_30,AB_30,R_30,H_30,RBI_30,BB_30,SO_30,BA_30,OBP_30,SLG_30,OPS_30,Date,Team,PA_all,AB_all,R_all,H_all,RBI_all,BB_all,SO_all,BA_all,OBP_all,SLG_all,OPS_all
38.13333333333333,33.36666666666667,5.4,8.433333333333334,5.2,3.9,8.033333333333333,0.2572666666666667,0.3452,0.4477999999999999,0.7929999999999999,2023-05-06,BAL,38.625,33.65625,5.625,8.78125,5.40625,4.0625,8.125,0.26503125,0.35468750000000004,0.4609375,0.81559375
38.06666666666667,33.333333333333336,5.366666666666666,8.366666666666667,5.166666666666667,3.8666666666666667,8.233333333333333,0.2546333333333334,0.3423,0.4419666666666667,0.7842666666666668,2023-05-07,BAL,38.54545454545455,33.696969696969695,5.575757575757576,8.757575757575758,5.363636363636363,3.9696969696969697,8.363636363636363,0.2648787878787879,0.35421212121212126,0.46006060606060606,0.8142424242424243
38.5,33.7,5.366666666666666,8.4,5.166666666666667,3.9,8.133333333333333,0.25320000000000004,0.3405333333333333,0.4376333333333333,0.7781333333333332,2023-05-08,BAL,38.76470588235294,33.88235294117647,5.470588235294118,8.647058823529411,5.264705882352941,4.0,8.382352941176471,0.2645882352941177,0.35367647058823537,0.45897058823529413,0.8125882352941176
38.4,33.6,5.133333333333334,8.366666666666667,4.933333333333334,3.933333333333333,8.366666666666667,0.25220000000000004,0.3392666666666667,0.43360000000000004,0.7728333333333334,2023-05-09,BAL,38.68571428571428,33.82857142857143,5.314285714285714,8.6,5.114285714285714,4.0,8.514285714285714,0.2642857142857143,0.3531428571428572,0.4578285714285715,0.8109142857142858
38.43333333333333,33.666666666666664,5.2,8.533333333333333,5.0,3.9,8.0,0.25216666666666665,0.33893333333333336,0.43163333333333337,0.7705333333333333,2023-05-10,BAL,38.52777777777778,33.75,5.277777777777778,8.555555555555555,5.083333333333333,3.9444444444444446,8.38888888888889,0.2639722222222222,0.3525833333333334,0.45675000000000004,0.8092777777777778
38.233333333333334,33.5,5.033333333333333,8.4,4.866666666666666,3.9,7.766666666666667,0.2519333333333333,0.33840000000000003,0.42986666666666673,0.7682333333333333,2023-05-12,BAL,38.432432432432435,33.62162162162162,5.1891891891891895,8.486486486486486,5.0,4.0,8.243243243243244,0.2636486486486487,0.35208108108108116,0.4556486486486487,0.8076756756756757
38.333333333333336,33.53333333333333,5.2,8.566666666666666,5.0,4.0,7.666666666666667,0.2522,0.3383666666666667,0.42950000000000005,0.7678333333333334,2023-05-13,BAL,38.421052631578945,33.55263157894737,5.2105263157894735,8.5,5.0,4.078947368421052,8.157894736842104,0.2633684210526316,0.35165789473684217,0.45471052631578956,0.8063157894736842
38.166666666666664,33.43333333333333,5.166666666666667,8.533333333333333,4.966666666666667,3.933333333333333,7.366666666666666,0.2526333333333334,0.3385333333333334,0.42940000000000006,0.7679333333333334,2023-05-14,BAL,38.205128205128204,33.43589743589744,5.128205128205129,8.41025641025641,4.923076923076923,4.0,8.0,0.2630769230769231,0.35117948717948727,0.4537948717948719,0.8049487179487179
38.233333333333334,33.6,5.0,8.6,4.8,3.8333333333333335,7.666666666666667,0.2531333333333333,0.3387333333333334,0.42883333333333334,0.7675666666666666,2023-05-15,BAL,38.15,33.475,5.0,8.4,4.8,3.9,8.225,0.262775,0.35067499999999996,0.452825,0.803475
37.96666666666667,33.56666666666667,4.766666666666667,8.4,4.566666666666666,3.7,7.6,0.2532,0.33843333333333336,0.42743333333333333,0.7658666666666666,2023-05-16,BAL,38.073170731707314,33.46341463414634,5.0,8.341463414634147,4.804878048780488,3.8536585365853657,8.195121951219512,0.2624390243902439,0.3501463414634146,0.4519268292682927,0.8020487804878049
37.9,33.53333333333333,4.866666666666666,8.433333333333334,4.666666666666667,3.6333333333333333,7.766666666666667,0.2533333333333333,0.33823333333333333,0.4266,0.7648,2023-05-17,BAL,38.0,33.42857142857143,5.0476190476190474,8.357142857142858,4.857142857142857,3.7857142857142856,8.285714285714286,0.2621428571428571,0.34964285714285714,0.4511666666666667,0.8007619047619047
37.833333333333336,33.53333333333333,4.7,8.4,4.5,3.6333333333333333,7.7,0.2532333333333333,0.3379000000000001,0.42550000000000004,0.7633666666666667,2023-05-18,BAL,37.95348837209303,33.41860465116279,5.0,8.418604651162791,4.813953488372093,3.744186046511628,8.209302325581396,0.26190697674418606,0.3491627906976744,0.4504883720930233,0.7996046511627906
37.766666666666666,33.6,4.666666666666667,8.5,4.466666666666667,3.466666666666667,7.533333333333333,0.2532333333333333,0.33746666666666675,0.4247333333333333,0.7621666666666669,2023-05-19,BAL,37.97727272727273,33.43181818181818,5.0,8.454545454545455,4.818181818181818,3.75,8.136363636363637,0.26170454545454547,0.3487272727272728,0.4498863636363637,0.7985681818181817
37.43333333333333,33.5,4.666666666666667,8.366666666666667,4.466666666666667,3.3,7.566666666666666,0.25306666666666666,0.3367000000000001,0.42379999999999995,0.760466666666667,2023-05-20,BAL,37.977777777777774,33.422222222222224,5.022222222222222,8.422222222222222,4.844444444444444,3.7777777777777777,8.133333333333333,0.26148888888888894,0.3483111111111111,0.4493777777777778,0.7976444444444443
37.333333333333336,33.5,4.6,8.333333333333334,4.433333333333334,3.1666666666666665,7.633333333333334,0.25283333333333335,0.33580000000000004,0.42306666666666665,0.7588666666666669,2023-05-21,BAL,38.108695652173914,33.54347826086956,5.043478260869565,8.478260869565217,4.869565217391305,3.760869565217391,8.152173913043478,0.26130434782608697,0.3479130434782609,0.44891304347826094,0.7968043478260868
37.8,34.0,4.833333333333333,8.6,4.666666666666667,3.1333333333333333,7.666666666666667,0.25279999999999997,0.3350666666666668,0.42269999999999996,0.7577333333333336,2023-05-23,BAL,38.319148936170215,33.787234042553195,5.1063829787234045,8.574468085106384,4.9361702127659575,3.74468085106383,8.148936170212766,0.2611489361702128,0.347531914893617,0.44844680851063834,0.7959574468085104
38.0,34.2,4.866666666666666,8.7,4.7,3.1333333333333333,7.6,0.25289999999999996,0.3344666666666667,0.42263333333333336,0.7570666666666669,2023-05-24,BAL,38.375,33.833333333333336,5.104166666666667,8.541666666666666,4.9375,3.7708333333333335,8.145833333333334,0.26095833333333335,0.3471666666666667,0.44797916666666665,0.795125
38.233333333333334,34.333333333333336,5.1,8.8,4.933333333333334,3.2,7.6,0.25306666666666666,0.33403333333333335,0.4226666666666666,0.756666666666667,2023-05-25,BAL,38.38775510204081,33.857142857142854,5.183673469387755,8.571428571428571,5.020408163265306,3.7551020408163267,8.142857142857142,0.26079591836734695,0.34681632653061223,0.44755102040816325,0.7943469387755101
38.4,34.46666666666667,5.033333333333333,8.833333333333334,4.866666666666666,3.2333333333333334,7.5,0.2532666666666667,0.3336666666666667,0.4227333333333333,0.7563666666666669,2023-05-26,BAL,38.38,33.86,5.14,8.54,4.98,3.76,8.12,0.2606200000000001,0.34646,0.44708,0.7935199999999999
38.5,34.6,5.033333333333333,9.0,4.9,3.2333333333333334,7.566666666666666,0.2537,0.33353333333333335,0.42319999999999997,0.7567000000000002,2023-05-27,BAL,38.31372549019608,33.86274509803921,5.078431372549019,8.529411764705882,4.921568627450981,3.7058823529411766,8.176470588235293,0.2604509803921569,0.34609803921568627,0.4466078431372549,0.7926862745098038
38.5,34.53333333333333,4.966666666666667,8.766666666666667,4.833333333333333,3.2666666666666666,7.7,0.25383333333333336,0.3332333333333333,0.4234666666666666,0.7566666666666667,2023-05-28,BAL,38.21153846153846,33.78846153846154,5.038461538461538,8.48076923076923,4.884615384615385,3.673076923076923,8.096153846153847,0.2602692307692308,0.3457307692307693,0.44615384615384607,0.7918461538461538
38.3,34.2,4.866666666666666,8.633333333333333,4.733333333333333,3.3666666666666667,7.833333333333333,0.2539,0.333,0.42349999999999993,0.7564666666666666,2023-05-29,BAL,38.113207547169814,33.698113207547166,5.0,8.452830188679245,4.849056603773585,3.660377358490566,8.09433962264151,0.26009433962264156,0.3453584905660378,0.4456792452830188,0.7909999999999999
38.13333333333333,34.266666666666666,4.666666666666667,8.433333333333334,4.533333333333333,3.3,8.1,0.2537666666666667,0.33260000000000006,0.4234333333333333,0.7560333333333333,2023-05-30,BAL,38.03703703703704,33.666666666666664,4.907407407407407,8.38888888888889,4.7592592592592595,3.6296296296296298,8.166666666666666,0.25988888888888895,0.344962962962963,0.44514814814814807,0.7900925925925925
38.06666666666667,34.2,4.7,8.5,4.566666666666666,3.3,8.133333333333333,0.25366666666666665,0.33230000000000004,0.4234,0.7557000000000001,2023-05-31,BAL,38.018181818181816,33.63636363636363,4.963636363636364,8.436363636363636,4.818181818181818,3.618181818181818,8.145454545454545,0.25972727272727275,0.3446181818181819,0.4446727272727272,0.7892727272727271
38.233333333333334,34.333333333333336,4.833333333333333,8.6,4.7,3.3333333333333335,8.133333333333333,0.2536,0.3320666666666667,0.42333333333333323,0.7553666666666667,2023-06-02,BAL,38.107142857142854,33.732142857142854,5.017857142857143,8.5,4.875,3.625,8.125,0.25958928571428574,0.34430357142857143,0.44425,0.7885178571428572
38.0,34.13333333333333,4.733333333333333,8.366666666666667,4.633333333333334,3.2666666666666666,8.2,0.2534,0.3317,0.4232333333333333,0.7548999999999999,2023-06-03,BAL,38.0,33.666666666666664,4.982456140350878,8.421052631578947,4.842105263157895,3.5789473684210527,8.105263157894736,0.25942105263157894,0.3439473684210526,0.4437894736842105,0.7877192982456142
37.766666666666666,34.03333333333333,4.566666666666666,8.233333333333333,4.466666666666667,3.1666666666666665,8.266666666666667,0.25316666666666665,0.3312666666666667,0.4228666666666666,0.7540999999999999,2023-06-04,BAL,37.87931034482759,33.62068965517241,4.896551724137931,8.362068965517242,4.758620689655173,3.5172413793103448,8.10344827586207,0.25924137931034485,0.34356896551724136,0.4432931034482758,0.786844827586207
37.53333333333333,33.9,4.466666666666667,8.1,4.333333333333333,3.0,8.1,0.25279999999999997,0.3306666666666667,0.4223333333333333,0.7529333333333333,2023-06-06,BAL,37.94915254237288,33.67796610169491,4.9491525423728815,8.40677966101695,4.796610169491525,3.5084745762711864,8.11864406779661,0.2590847457627119,0.3432203389830508,0.44284745762711863,0.7860338983050849
37.766666666666666,34.13333333333333,4.566666666666666,8.166666666666666,4.433333333333334,3.0,8.433333333333334,0.2524666666666667,0.33013333333333333,0.4219999999999999,0.7520666666666666,2023-06-07,BAL,37.96666666666667,33.75,4.916666666666667,8.4,4.766666666666667,3.466666666666667,8.25,0.2589166666666667,0.34285000000000004,0.4424166666666667,0.7852333333333334
37.266666666666666,33.93333333333333,4.2,8.0,4.066666666666666,2.7333333333333334,8.533333333333333,0.2521,0.32939999999999997,0.4214333333333332,0.7507999999999999,2023-06-08,BAL,37.868852459016395,33.704918032786885,4.868852459016393,8.344262295081966,4.704918032786885,3.4262295081967213,8.262295081967213,0.25873770491803283,0.3424590163934426,0.44193442622950824,0.784360655737705
37.1,33.833333333333336,4.1,7.933333333333334,4.0,2.7,8.533333333333333,0.2516666666666667,0.3286333333333334,0.42076666666666657,0.7493666666666665,2023-06-09,BAL,37.88709677419355,33.74193548387097,4.887096774193548,8.370967741935484,4.725806451612903,3.403225806451613,8.32258064516129,0.2585645161290323,0.34208064516129033,0.4415,0.7835483870967743
37.0,33.7,4.066666666666666,7.933333333333334,3.966666666666667,2.7333333333333334,8.266666666666667,0.2512666666666667,0.32796666666666674,0.42019999999999985,0.7481333333333334,2023-06-10,BAL,37.80952380952381,33.698412698412696,4.857142857142857,8.365079365079366,4.698412698412699,3.380952380952381,8.317460317460318,0.25839682539682546,0.3417142857142857,0.44107936507936507,0.7827619047619049
36.733333333333334,33.46666666666667,4.2,8.1,4.1,2.7333333333333334,8.266666666666667,0.2510666666666667,0.3274333333333334,0.42003333333333326,0.7474666666666666,2023-06-11,BAL,37.8125,33.6875,4.875,8.390625,4.71875,3.40625,8.328125,0.25825,0.341375,0.44071875,0.7820625000000001
36.96666666666667,33.6,4.566666666666666,8.333333333333334,4.466666666666667,2.7666666666666666,7.933333333333334,0.25096666666666667,0.32700000000000007,0.42013333333333325,0.7471666666666668,2023-06-13,BAL,37.89230769230769,33.723076923076924,4.969230769230769,8.476923076923077,4.815384615384615,3.4307692307692306,8.246153846153845,0.25813846153846154,0.34107692307692306,0.44043076923076924,0.7814923076923077
37.333333333333336,33.96666666666667,4.8,8.666666666666666,4.7,2.7666666666666666,8.166666666666666,0.25100000000000006,0.32670000000000005,0.42046666666666666,0.7472,2023-06-14,BAL,37.984848484848484,33.84848484848485,5.0606060606060606,8.606060606060606,4.909090909090909,3.409090909090909,8.287878787878787,0.25807575757575757,0.3408181818181818,0.44025757575757574,0.7810606060606061
37.3,34.06666666666667,4.766666666666667,8.666666666666666,4.666666666666667,2.6,8.266666666666667,0.25103333333333333,0.32633333333333336,0.4207999999999999,0.7471666666666666,2023-06-15,BAL,37.92537313432836,33.82089552238806,5.0,8.567164179104477,4.850746268656716,3.373134328358209,8.253731343283581,0.258,0.34055223880597013,0.44004477611940296,0.780582089552239
37.3,34.233333333333334,4.7,8.733333333333333,4.633333333333334,2.433333333333333,8.433333333333334,0.25106666666666666,0.3259,0.42103333333333326,0.7469666666666667,2023-06-16,BAL,37.9264705882353,33.85294117647059,4.985294117647059,8.602941176470589,4.838235294117647,3.3529411764705883,8.279411764705882,0.2579411764705883,0.34029411764705886,0.43985294117647056,0.7801323529411766
37.5,34.46666666666667,4.733333333333333,8.866666666666667,4.666666666666667,2.4,8.6,0.2511333333333333,0.32553333333333334,0.42123333333333335,0.7467666666666666,2023-06-17,BAL,37.89855072463768,33.88405797101449,4.956521739130435,8.608695652173912,4.811594202898551,3.3043478260869565,8.26086956521739,0.25788405797101455,0.34002898550724636,0.43963768115942026,0.7796521739130435
37.56666666666667,34.43333333333333,4.8,8.833333333333334,4.733333333333333,2.533333333333333,8.333333333333334,0.2512,0.3252333333333333,0.42150000000000004,0.7467333333333334,2023-06-18,BAL,37.9,33.885714285714286,4.914285714285715,8.585714285714285,4.771428571428571,3.3142857142857145,8.271428571428572,0.2578142857142858,0.33977142857142856,0.43939999999999996,0.7791571428571429
37.7,34.5,4.833333333333333,9.1,4.766666666666667,2.533333333333333,8.2,0.2514333333333333,0.32503333333333334,0.42180000000000006,0.7468666666666667,2023-06-20,BAL,37.91549295774648,33.901408450704224,4.929577464788732,8.661971830985916,4.788732394366197,3.295774647887324,8.19718309859155,0.2577887323943663,0.3395352112676056,0.4391971830985915,0.7787323943661972
37.86666666666667,34.666666666666664,4.866666666666666,9.133333333333333,4.8,2.6,8.233333333333333,0.2516333333333333,0.32483333333333336,0.42206666666666676,0.7469666666666667,2023-06-21,BAL,37.94444444444444,33.94444444444444,4.972222222222222,8.680555555555555,4.833333333333333,3.2916666666666665,8.26388888888889,0.25776388888888885,0.3393055555555555,0.4390416666666666,0.7783472222222222
37.7,34.6,4.833333333333333,8.9,4.766666666666667,2.533333333333333,8.433333333333334,0.2517,0.32456666666666667,0.42223333333333335,0.7468666666666668,2023-06-23,BAL,37.84931506849315,33.9041095890411,4.931506849315069,8.616438356164384,4.794520547945205,3.2465753424657535,8.301369863013699,0.25771232876712324,0.339054794520548,0.43887671232876707,0.777931506849315
37.4,34.43333333333333,4.7,8.666666666666666,4.633333333333334,2.433333333333333,8.5,0.25166666666666665,0.32420000000000004,0.42223333333333335,0.7464999999999999,2023-06-24,BAL,37.74324324324324,33.83783783783784,4.878378378378378,8.54054054054054,4.743243243243243,3.2162162162162162,8.283783783783784,0.2576351351351351,0.33878378378378377,0.4386756756756756,0.7774594594594594
37.43333333333333,34.46666666666667,4.7,8.8,4.633333333333334,2.433333333333333,8.466666666666667,0.25170000000000003,0.3238666666666667,0.4222,0.7461666666666668,2023-06-25,BAL,37.76,33.84,4.8933333333333335,8.573333333333334,4.76,3.24,8.266666666666667,0.2575733333333333,0.33853333333333335,0.43850666666666666,0.7770533333333333
36.96666666666667,34.13333333333333,4.6,8.666666666666666,4.5,2.3666666666666667,8.366666666666667,0.2517,0.32353333333333345,0.42213333333333336,0.7457333333333332,2023-06-26,BAL,37.6578947368421,33.776315789473685,4.868421052631579,8.552631578947368,4.723684210526316,3.210526315789474,8.236842105263158,0.25751315789473683,0.33828947368421053,0.4383421052631579,0.7766447368421052
36.8,33.7,4.666666666666667,8.633333333333333,4.5,2.566666666666667,8.266666666666667,0.2517333333333333,0.32330000000000003,0.4221,0.7454666666666666,2023-06-27,BAL,37.72727272727273,33.753246753246756,4.935064935064935,8.597402597402597,4.766233766233766,3.2857142857142856,8.194805194805195,0.2574805194805194,0.3380909090909091,0.43818181818181823,0.7762857142857142
36.666666666666664,33.43333333333333,4.533333333333333,8.5,4.366666666666666,2.6,8.333333333333334,0.25176666666666664,0.32303333333333334,0.42199999999999993,0.7451333333333332,2023-06-28,BAL,37.717948717948715,33.67948717948718,4.884615384615385,8.525641025641026,4.717948717948718,3.3205128205128207,8.217948717948717,0.25742307692307687,0.3378846153846154,0.4379871794871795,0.775897435897436
36.833333333333336,33.56666666666667,4.466666666666667,8.5,4.3,2.6666666666666665,8.366666666666667,0.2517666666666667,0.32280000000000003,0.42186666666666667,0.7447666666666665,2023-06-30,BAL,37.79746835443038,33.74683544303797,4.9113924050632916,8.544303797468354,4.746835443037975,3.3417721518987342,8.227848101265822,0.2573670886075949,0.33769620253164556,0.43779746835443045,0.7755189873417723
36.7,33.46666666666667,4.4,8.4,4.233333333333333,2.6333333333333333,8.433333333333334,0.2517666666666667,0.32253333333333334,0.4217666666666667,0.7444,2023-07-01,BAL,37.75,33.7125,4.8625,8.4875,4.7,3.3375,8.2375,0.2573,0.3374875,0.43758749999999996,0.7751
36.56666666666667,33.333333333333336,4.333333333333333,8.233333333333333,4.166666666666667,2.6,8.333333333333334,0.2517,0.32223333333333337,0.4215666666666666,0.743933333333333,2023-07-02,BAL,37.666666666666664,33.666666666666664,4.802469135802469,8.419753086419753,4.6419753086419755,3.2962962962962963,8.234567901234568,0.25720987654320987,0.33725925925925926,0.43733333333333335,0.7746296296296297
36.63333333333333,33.3,4.3,8.2,4.133333333333334,2.6666666666666665,8.533333333333333,0.2516333333333333,0.3219666666666667,0.4212999999999999,0.7434333333333333,2023-07-03,BAL,37.63414634146341,33.609756097560975,4.7682926829268295,8.378048780487806,4.609756097560975,3.3048780487804876,8.25609756097561,0.257109756097561,0.3370365853658536,0.4370609756097561,0.7741341463414635
36.8,33.6,4.3,8.366666666666667,4.133333333333334,2.566666666666667,8.633333333333333,0.2516,0.3217333333333334,0.4210666666666666,0.743,2023-07-04,BAL,37.63855421686747,33.66265060240964,4.746987951807229,8.421686746987952,4.590361445783133,3.2650602409638556,8.289156626506024,0.25702409638554213,0.3368192771084337,0.43678313253012047,0.7736506024096387
36.93333333333333,33.666666666666664,4.433333333333334,8.433333333333334,4.266666666666667,2.6333333333333333,8.566666666666666,0.2516333333333333,0.3215666666666668,0.42099999999999993,0.7427333333333335,2023-07-05,BAL,37.642857142857146,33.666666666666664,4.738095238095238,8.404761904761905,4.583333333333333,3.2738095238095237,8.30952380952381,0.25694047619047616,0.33660714285714277,0.43652380952380954,0.7731785714285715
37.1,33.833333333333336,4.366666666666666,8.4,4.2,2.6666666666666665,8.433333333333334,0.2516,0.32133333333333347,0.4208999999999999,0.7424333333333336,2023-07-06,BAL,37.694117647058825,33.705882352941174,4.752941176470588,8.423529411764706,4.6,3.2823529411764705,8.24705882352941,0.25685882352941175,0.3363999999999999,0.4362823529411764,0.7727411764705883
37.53333333333333,34.03333333333333,4.566666666666666,8.666666666666666,4.4,2.8,8.366666666666667,0.2516333333333333,0.32120000000000015,0.4208999999999999,0.7423333333333333,2023-07-07,BAL,37.906976744186046,33.83720930232558,4.8604651162790695,8.55813953488372,4.709302325581396,3.3372093023255816,8.209302325581396,0.25681395348837205,0.3362441860465116,0.4361046511627906,0.7724069767441861
37.7,34.03333333333333,4.566666666666666,8.7,4.4,2.9,8.5,0.2517,0.3211333333333334,0.42093333333333327,0.7422666666666669,2023-07-08,BAL,37.89655172413793,33.793103448275865,4.839080459770115,8.517241379310345,4.689655172413793,3.3448275862068964,8.241379310344827,0.25675862068965516,0.33608045977011486,0.4359080459770114,0.7720459770114944
37.86666666666667,34.06666666666667,4.766666666666667,8.733333333333333,4.6,3.033333333333333,8.433333333333334,0.2517666666666667,0.3211333333333333,0.42096666666666666,0.7423000000000001,2023-07-09,BAL,37.875,33.77272727272727,4.8522727272727275,8.488636363636363,4.704545454545454,3.352272727272727,8.215909090909092,0.2566931818181818,0.33592045454545455,0.4356818181818182,0.771659090909091
38.1,34.3,5.0,8.933333333333334,4.866666666666666,3.066666666666667,8.666666666666666,0.2518666666666667,0.32116666666666666,0.42116666666666663,0.7425333333333332,2023-07-14,BAL,38.0,33.8876404494382,4.966292134831461,8.584269662921349,4.820224719101123,3.359550561797753,8.303370786516854,0.2566516853932584,0.3357865168539326,0.43553932584269667,0.771370786516854
38.0,34.166666666666664,5.066666666666666,9.033333333333333,4.933333333333334,3.1,8.333333333333334,0.25203333333333333,0.3212666666666666,0.4214333333333334,0.7428999999999999,2023-07-15,BAL,37.977777777777774,33.888888888888886,4.966666666666667,8.61111111111111,4.822222222222222,3.3444444444444446,8.277777777777779,0.2566222222222222,0.3356555555555556,0.43542222222222227,0.7711222222222222
38.166666666666664,34.3,5.2,9.233333333333333,5.1,3.1333333333333333,8.333333333333334,0.2522666666666667,0.32143333333333324,0.4218666666666667,0.7434999999999999,2023-07-16,BAL,37.967032967032964,33.9010989010989,4.978021978021978,8.637362637362637,4.835164835164835,3.32967032967033,8.285714285714286,0.2566043956043956,0.33552747252747256,0.43531868131868134,0.7708901098901099
38.03333333333333,34.06666666666667,5.166666666666667,9.066666666666666,5.033333333333333,3.1666666666666665,8.1,0.2524666666666667,0.32159999999999994,0.4222000000000001,0.7439999999999999,2023-07-17,BAL,37.93478260869565,33.84782608695652,4.978260869565218,8.597826086956522,4.826086956521739,3.3260869565217392,8.25,0.25657608695652173,0.33540217391304356,0.43520652173913044,0.7706521739130434
38.13333333333333,34.1,5.2,9.033333333333333,5.066666666666666,3.2333333333333334,8.033333333333333,0.25266666666666665,0.32176666666666665,0.4225666666666667,0.7444999999999998,2023-07-18,BAL,37.913978494623656,33.82795698924731,4.967741935483871,8.580645161290322,4.817204301075269,3.3333333333333335,8.225806451612904,0.2565483870967742,0.3352795698924732,0.43510752688172044,0.7704193548387095
38.13333333333333,34.166666666666664,5.1,9.0,4.966666666666667,3.1666666666666665,7.933333333333334,0.2528333333333333,0.3219,0.4228000000000001,0.7448333333333331,2023-07-19,BAL,37.91489361702128,33.840425531914896,4.946808510638298,8.585106382978724,4.797872340425532,3.3297872340425534,8.202127659574469,0.2565212765957447,0.3351595744680852,0.435,0.7701808510638297
37.93333333333333,34.03333333333333,5.0,8.866666666666667,4.833333333333333,3.1333333333333333,7.966666666666667,0.2529333333333333,0.3219666666666666,0.42293333333333344,0.7449999999999999,2023-07-20,BAL,37.90526315789474,33.82105263157895,4.978947368421053,8.6,4.821052631578947,3.336842105263158,8.157894736842104,0.25649473684210533,0.33504210526315803,0.43490526315789474,0.7699684210526315
37.666666666666664,33.733333333333334,4.766666666666667,8.5,4.566666666666666,3.066666666666667,8.066666666666666,0.25293333333333323,0.3219333333333333,0.42276666666666673,0.7447999999999999,2023-07-21,BAL,37.885416666666664,33.8125,4.96875,8.572916666666666,4.802083333333333,3.3020833333333335,8.21875,0.25646875,0.3349166666666666,0.4347916666666667,0.7697291666666667
37.56666666666667,33.63333333333333,4.733333333333333,8.366666666666667,4.533333333333333,3.1,8.333333333333334,0.2528999999999999,0.32186666666666663,0.42260000000000003,0.7445666666666667,2023-07-22,BAL,37.81443298969072,33.76288659793814,4.917525773195877,8.505154639175258,4.752577319587629,3.288659793814433,8.278350515463918,0.25642268041237115,0.33477319587628857,0.4346494845360825,0.7694432989690723
37.6,33.53333333333333,4.8,8.233333333333333,4.6,3.2,8.366666666666667,0.2528333333333333,0.3218,0.42236666666666667,0.7442666666666666,2023-07-23,BAL,37.826530612244895,33.755102040816325,4.928571428571429,8.489795918367347,4.76530612244898,3.306122448979592,8.306122448979592,0.25637755102040816,0.33463265306122436,0.43450000000000005,0.7691530612244899
37.666666666666664,33.5,4.866666666666666,8.2,4.666666666666667,3.2666666666666666,8.466666666666667,0.25273333333333325,0.32173333333333337,0.4222333333333333,0.7440666666666668,2023-07-24,BAL,37.82828282828283,33.76767676767677,4.929292929292929,8.484848484848484,4.767676767676767,3.292929292929293,8.323232323232324,0.25632323232323234,0.3344848484848484,0.4343636363636364,0.7688686868686869
37.53333333333333,33.46666666666667,4.9,8.133333333333333,4.7,3.1666666666666665,8.533333333333333,0.2526333333333333,0.3216333333333334,0.42213333333333325,0.7438666666666667,2023-07-25,BAL,37.79,33.76,4.91,8.45,4.75,3.27,8.35,0.25626,0.3343299999999999,0.43422000000000005,0.7685700000000001
37.53333333333333,33.43333333333333,4.8,7.933333333333334,4.6,3.2666666666666666,8.666666666666666,0.25243333333333334,0.32150000000000006,0.42196666666666655,0.7435666666666666,2023-07-26,BAL,37.801980198019805,33.76237623762376,4.891089108910891,8.445544554455445,4.732673267326732,3.287128712871287,8.336633663366337,0.2561980198019802,0.33417821782178214,0.43407920792079213,0.7682871287128714
37.36666666666667,33.333333333333336,4.666666666666667,7.866666666666666,4.466666666666667,3.2,8.6,0.25223333333333336,0.3213666666666668,0.4216999999999999,0.7431666666666668,2023-07-28,BAL,37.77450980392157,33.76470588235294,4.882352941176471,8.441176470588236,4.7254901960784315,3.264705882352941,8.362745098039216,0.2561372549019608,0.33402941176470585,0.43394117647058833,0.7680000000000001
37.333333333333336,33.266666666666666,4.633333333333334,7.866666666666666,4.433333333333334,3.2333333333333334,8.5,0.25206666666666666,0.32126666666666676,0.42139999999999994,0.7427666666666667,2023-07-29,BAL,37.699029126213595,33.71844660194175,4.844660194174757,8.398058252427184,4.689320388349515,3.2427184466019416,8.359223300970873,0.25606796116504854,0.33387378640776694,0.43378640776699035,0.7676893203883497
37.46666666666667,33.36666666666667,4.7,7.933333333333334,4.5,3.2333333333333334,8.466666666666667,0.25193333333333334,0.3212000000000001,0.4211999999999999,0.7424666666666667,2023-07-30,BAL,37.66346153846154,33.70192307692308,4.826923076923077,8.365384615384615,4.673076923076923,3.2211538461538463,8.336538461538462,0.2559903846153846,0.3337115384615385,0.4336346153846154,0.7673653846153847
37.5,33.43333333333333,4.8,7.966666666666667,4.6,3.1666666666666665,8.633333333333333,0.25179999999999997,0.3211000000000001,0.4209666666666666,0.7421000000000001,2023-07-31,BAL,37.68571428571428,33.72380952380952,4.866666666666666,8.4,4.714285714285714,3.219047619047619,8.371428571428572,0.2559238095238095,0.333552380952381,0.43349523809523804,0.7670666666666668
37.733333333333334,33.56666666666667,4.833333333333333,8.0,4.666666666666667,3.2333333333333334,8.8,0.25166666666666665,0.321,0.42073333333333335,0.7417666666666667,2023-08-01,BAL,37.679245283018865,33.716981132075475,4.8584905660377355,8.39622641509434,4.7075471698113205,3.2169811320754715,8.39622641509434,0.2558584905660377,0.33339622641509437,0.43335849056603765,0.7667735849056606
37.8,33.8,4.933333333333334,8.1,4.833333333333333,3.1,8.8,0.2515,0.3208666666666667,0.42056666666666664,0.7414666666666668,2023-08-02,BAL,37.74766355140187,33.76635514018692,4.934579439252336,8.457943925233645,4.785046728971962,3.2336448598130842,8.36448598130841,0.255803738317757,0.3332616822429907,0.4332429906542055,0.7665233644859815
37.7,33.93333333333333,4.933333333333334,8.233333333333333,4.833333333333333,2.966666666666667,8.7,0.25139999999999996,0.3207333333333333,0.4204333333333333,0.7412,2023-08-03,BAL,37.71296296296296,33.75,4.898148148148148,8.444444444444445,4.75,3.2222222222222223,8.351851851851851,0.25575,0.3331203703703704,0.433111111111111,0.7662592592592594
