PA_30,R_30,H_30,HR_30,BB_30,SO_30,OBP_30,SLG_30,LOB_30,Date,Team,PA_all,R_all,H_all,HR_all,BB_all,SO_all,OBP_all,SLG_all,LOB_all
37.43333333333333,3.9,7.933333333333334,1.2333333333333334,3.1666666666666665,10.733333333333333,0.3124333333333333,0.40206666666666674,7.1,2023-06-26,MIN,37.78481012658228,4.30379746835443,7.822784810126582,1.3037974683544304,3.3417721518987342,10.215189873417721,0.30954430379746833,0.39320253164556956,6.9113924050632916
37.36666666666667,3.7,7.9,1.2,3.1333333333333333,10.766666666666667,0.3124,0.40186666666666676,7.133333333333334,2023-06-27,MIN,37.75,4.2625,7.8,1.3,3.325,10.2375,0.3095375,0.3933,6.9125
37.266666666666666,3.7333333333333334,7.966666666666667,1.2,3.0,10.533333333333333,0.3123666666666667,0.4018333333333334,7.0,2023-06-28,MIN,37.75308641975309,4.234567901234568,7.790123456790123,1.2839506172839505,3.345679012345679,10.17283950617284,0.3095432098765432,0.39339506172839506,6.938271604938271
36.93333333333333,3.433333333333333,7.633333333333334,1.0666666666666667,2.966666666666667,10.633333333333333,0.3122,0.40143333333333336,6.866666666666666,2023-06-30,MIN,37.670731707317074,4.182926829268292,7.7439024390243905,1.2682926829268293,3.317073170731707,10.21951219512195,0.30952439024390244,0.3934512195121951,6.902439024390244
37.2,3.7,7.9,1.1666666666666667,2.8333333333333335,10.533333333333333,0.3120666666666666,0.40126666666666666,6.866666666666666,2023-07-01,MIN,37.734939759036145,4.228915662650603,7.807228915662651,1.2891566265060241,3.3012048192771086,10.228915662650602,0.3095180722891566,0.3935421686746988,6.9156626506024095
36.733333333333334,3.5,7.666666666666667,1.1333333333333333,2.7333333333333334,10.433333333333334,0.3118666666666666,0.40103333333333335,6.666666666666667,2023-07-02,MIN,37.69047619047619,4.190476190476191,7.7976190476190474,1.2857142857142858,3.2857142857142856,10.25,0.30951190476190477,0.39361904761904765,6.904761904761905
36.7,3.5,7.633333333333334,1.1333333333333333,2.6666666666666665,10.233333333333333,0.31163333333333326,0.40083333333333326,6.633333333333334,2023-07-03,MIN,37.67058823529412,4.152941176470589,7.776470588235294,1.2705882352941176,3.2823529411764705,10.2,0.30949411764705886,0.3936823529411765,6.91764705882353
36.5,3.5,7.733333333333333,1.1666666666666667,2.6333333333333333,10.0,0.31139999999999995,0.40069999999999995,6.533333333333333,2023-07-04,MIN,37.69767441860465,4.1976744186046515,7.848837209302325,1.2674418604651163,3.2906976744186047,10.162790697674419,0.3095,0.39375581395348835,6.930232558139535
36.46666666666667,3.566666666666667,7.733333333333333,1.2,2.6,9.933333333333334,0.31116666666666665,0.4005666666666666,6.466666666666667,2023-07-05,MIN,37.701149425287355,4.252873563218391,7.873563218390805,1.2873563218390804,3.2758620689655173,10.114942528735632,0.30951724137931036,0.39386206896551723,6.908045977011494
36.53333333333333,3.7,7.7,1.2666666666666666,2.7,10.0,0.31096666666666667,0.4005000000000001,6.4,2023-07-07,MIN,37.65909090909091,4.261363636363637,7.840909090909091,1.2954545454545454,3.3068181818181817,10.102272727272727,0.3095340909090909,0.39396590909090906,6.886363636363637
